order_id,user_id,order_date,product_id,product_name,category,quantity,price
ORD-4214,U096,2026-05-10,P002,Whole Wheat Bread,pantry,2,2.0
ORD-1740,U021,2026-05-10,P009,Apples 1kg,produce,2,3.0
ORD-4214,U096,2026-05-10,P009,Apples 1kg,produce,1,3.0
ORD-1586,U017,2026-05-11,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-1037,U001,2026-05-11,P010,Olive Oil 500ml,pantry,1,8.0
ORD-1037,U001,2026-05-11,P001,Amul Milk 1L,dairy,2,1.5
ORD-1396,U012,2026-05-11,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-1396,U012,2026-05-11,P009,Apples 1kg,produce,1,3.0
ORD-1396,U012,2026-05-11,P004,Nescafe Coffee 100g,beverage,2,5.0
ORD-2901,U055,2026-05-11,P008,Quaker Oats 1kg,pantry,2,4.0
ORD-2901,U055,2026-05-11,P009,Apples 1kg,produce,1,3.0
ORD-1396,U012,2026-05-11,P002,Whole Wheat Bread,pantry,1,2.0
ORD-2901,U055,2026-05-11,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-1037,U001,2026-05-11,P009,Apples 1kg,produce,2,3.0
ORD-1586,U017,2026-05-11,P009,Apples 1kg,produce,2,3.0
ORD-1586,U017,2026-05-11,P004,Nescafe Coffee 100g,beverage,1,5.0
ORD-1697,U020,2026-05-11,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1697,U020,2026-05-11,P008,Quaker Oats 1kg,pantry,2,4.0
ORD-1697,U020,2026-05-11,P004,Nescafe Coffee 100g,beverage,2,5.0
ORD-2857,U054,2026-05-11,P005,Refined Sugar 1kg,pantry,2,1.2
ORD-2857,U054,2026-05-11,P009,Apples 1kg,produce,2,3.0
ORD-1586,U017,2026-05-11,P002,Whole Wheat Bread,pantry,2,2.0
ORD-4045,U091,2026-05-11,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2492,U044,2026-05-11,P001,Amul Milk 1L,dairy,2,1.5
ORD-4045,U091,2026-05-11,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-2857,U054,2026-05-11,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2492,U044,2026-05-11,P006,Lays Classic Chips,snacks,2,1.0
ORD-3163,U062,2026-05-11,P001,Amul Milk 1L,dairy,2,1.5
ORD-2537,U045,2026-05-11,P009,Apples 1kg,produce,1,3.0
ORD-3989,U089,2026-05-11,P009,Apples 1kg,produce,1,3.0
ORD-1652,U019,2026-05-11,P001,Amul Milk 1L,dairy,1,1.5
ORD-1096,U003,2026-05-11,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-1096,U003,2026-05-11,P009,Apples 1kg,produce,1,3.0
ORD-1096,U003,2026-05-11,P001,Amul Milk 1L,dairy,1,1.5
ORD-1096,U003,2026-05-11,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1652,U019,2026-05-11,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1652,U019,2026-05-11,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-2537,U045,2026-05-11,P002,Whole Wheat Bread,pantry,2,2.0
ORD-3856,U084,2026-05-11,P004,Nescafe Coffee 100g,beverage,1,5.0
ORD-3163,U062,2026-05-11,P002,Whole Wheat Bread,pantry,2,2.0
ORD-3989,U089,2026-05-11,P001,Amul Milk 1L,dairy,1,1.5
ORD-1875,U026,2026-05-11,P001,Amul Milk 1L,dairy,1,1.5
ORD-2594,U047,2026-05-11,P006,Lays Classic Chips,snacks,1,1.0
ORD-2594,U047,2026-05-11,P009,Apples 1kg,produce,2,3.0
ORD-2594,U047,2026-05-11,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2594,U047,2026-05-11,P007,Coca Cola 2L,beverage,2,2.5
ORD-3476,U072,2026-05-11,P009,Apples 1kg,produce,2,3.0
ORD-3476,U072,2026-05-11,P001,Amul Milk 1L,dairy,2,1.5
ORD-3060,U059,2026-05-11,P002,Whole Wheat Bread,pantry,1,2.0
ORD-3060,U059,2026-05-11,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-3060,U059,2026-05-11,P001,Amul Milk 1L,dairy,1,1.5
ORD-3060,U059,2026-05-11,P009,Apples 1kg,produce,1,3.0
ORD-2537,U045,2026-05-11,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-1875,U026,2026-05-11,P009,Apples 1kg,produce,1,3.0
ORD-3989,U089,2026-05-11,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-3813,U081,2026-05-12,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-4089,U092,2026-05-12,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-1440,U013,2026-05-12,P002,Whole Wheat Bread,pantry,1,2.0
ORD-3813,U081,2026-05-12,P009,Apples 1kg,produce,2,3.0
ORD-4089,U092,2026-05-12,P007,Coca Cola 2L,beverage,1,2.5
ORD-1440,U013,2026-05-12,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-3244,U065,2026-05-12,P007,Coca Cola 2L,beverage,2,2.5
ORD-3521,U073,2026-05-12,P002,Whole Wheat Bread,pantry,1,2.0
ORD-2766,U052,2026-05-12,P009,Apples 1kg,produce,1,3.0
ORD-2766,U052,2026-05-12,P004,Nescafe Coffee 100g,beverage,1,5.0
ORD-2254,U036,2026-05-12,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-3118,U061,2026-05-12,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2701,U050,2026-05-12,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2208,U035,2026-05-12,P001,Amul Milk 1L,dairy,1,1.5
ORD-2208,U035,2026-05-12,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2208,U035,2026-05-12,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2641,U048,2026-05-12,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-2641,U048,2026-05-12,P008,Quaker Oats 1kg,pantry,2,4.0
ORD-3244,U065,2026-05-12,P001,Amul Milk 1L,dairy,1,1.5
ORD-3521,U073,2026-05-12,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-3521,U073,2026-05-12,P001,Amul Milk 1L,dairy,2,1.5
ORD-2811,U053,2026-05-12,P002,Whole Wheat Bread,pantry,1,2.0
ORD-2811,U053,2026-05-12,P010,Olive Oil 500ml,pantry,1,8.0
ORD-3244,U065,2026-05-12,P002,Whole Wheat Bread,pantry,2,2.0
ORD-3586,U075,2026-05-12,P009,Apples 1kg,produce,2,3.0
ORD-3586,U075,2026-05-12,P002,Whole Wheat Bread,pantry,1,2.0
ORD-3586,U075,2026-05-12,P001,Amul Milk 1L,dairy,2,1.5
ORD-2766,U052,2026-05-12,P001,Amul Milk 1L,dairy,2,1.5
ORD-2254,U036,2026-05-12,P010,Olive Oil 500ml,pantry,1,8.0
ORD-2811,U053,2026-05-12,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-2254,U036,2026-05-12,P001,Amul Milk 1L,dairy,2,1.5
ORD-2313,U038,2026-05-12,P007,Coca Cola 2L,beverage,1,2.5
ORD-2313,U038,2026-05-12,P001,Amul Milk 1L,dairy,2,1.5
ORD-2313,U038,2026-05-12,P009,Apples 1kg,produce,1,3.0
ORD-2313,U038,2026-05-12,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-3118,U061,2026-05-12,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2701,U050,2026-05-12,P007,Coca Cola 2L,beverage,1,2.5
ORD-3118,U061,2026-05-12,P001,Amul Milk 1L,dairy,1,1.5
ORD-3433,U071,2026-05-12,P002,Whole Wheat Bread,pantry,1,2.0
ORD-3433,U071,2026-05-12,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-3768,U080,2026-05-13,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-3768,U080,2026-05-13,P001,Amul Milk 1L,dairy,2,1.5
ORD-1975,U029,2026-05-13,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-1975,U029,2026-05-13,P009,Apples 1kg,produce,2,3.0
ORD-1343,U010,2026-05-13,P001,Amul Milk 1L,dairy,1,1.5
ORD-3768,U080,2026-05-13,P009,Apples 1kg,produce,1,3.0
ORD-1975,U029,2026-05-13,P008,Quaker Oats 1kg,pantry,2,4.0
ORD-2426,U042,2026-05-13,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2426,U042,2026-05-13,P009,Apples 1kg,produce,1,3.0
ORD-1343,U010,2026-05-13,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-4215,U096,2026-05-13,P001,Amul Milk 1L,dairy,2,1.5
ORD-4215,U096,2026-05-13,P002,Whole Wheat Bread,pantry,2,2.0
ORD-1539,U016,2026-05-13,P009,Apples 1kg,produce,1,3.0
ORD-1343,U010,2026-05-13,P009,Apples 1kg,produce,1,3.0
ORD-3355,U068,2026-05-13,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2946,U056,2026-05-13,P001,Amul Milk 1L,dairy,2,1.5
ORD-3355,U068,2026-05-13,P009,Apples 1kg,produce,2,3.0
ORD-3723,U079,2026-05-13,P005,Refined Sugar 1kg,pantry,1,1.2
ORD-3723,U079,2026-05-13,P002,Whole Wheat Bread,pantry,1,2.0
ORD-3723,U079,2026-05-13,P001,Amul Milk 1L,dairy,1,1.5
ORD-2426,U042,2026-05-13,P001,Amul Milk 1L,dairy,2,1.5
ORD-2993,U057,2026-05-13,P001,Amul Milk 1L,dairy,2,1.5
ORD-2993,U057,2026-05-13,P005,Refined Sugar 1kg,pantry,1,1.2
ORD-1482,U014,2026-05-13,P009,Apples 1kg,produce,1,3.0
ORD-1209,U007,2026-05-13,P002,Whole Wheat Bread,pantry,1,2.0
ORD-2993,U057,2026-05-13,P009,Apples 1kg,produce,1,3.0
ORD-2021,U030,2026-05-13,P002,Whole Wheat Bread,pantry,1,2.0
ORD-2021,U030,2026-05-13,P001,Amul Milk 1L,dairy,1,1.5
ORD-2021,U030,2026-05-13,P004,Nescafe Coffee 100g,beverage,2,5.0
ORD-4215,U096,2026-05-13,P004,Nescafe Coffee 100g,beverage,2,5.0
ORD-1482,U014,2026-05-13,P006,Lays Classic Chips,snacks,2,1.0
ORD-1741,U021,2026-05-13,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1741,U021,2026-05-13,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-1741,U021,2026-05-13,P001,Amul Milk 1L,dairy,2,1.5
ORD-2946,U056,2026-05-13,P002,Whole Wheat Bread,pantry,1,2.0
ORD-3632,U076,2026-05-13,P009,Apples 1kg,produce,2,3.0
ORD-3355,U068,2026-05-13,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2993,U057,2026-05-13,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-1539,U016,2026-05-13,P002,Whole Wheat Bread,pantry,2,2.0
ORD-1252,U008,2026-05-13,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2165,U034,2026-05-13,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2165,U034,2026-05-13,P001,Amul Milk 1L,dairy,2,1.5
ORD-2121,U033,2026-05-13,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2121,U033,2026-05-13,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-3632,U076,2026-05-13,P001,Amul Milk 1L,dairy,2,1.5
ORD-2165,U034,2026-05-13,P002,Whole Wheat Bread,pantry,1,2.0
ORD-2121,U033,2026-05-13,P007,Coca Cola 2L,beverage,2,2.5
ORD-1831,U025,2026-05-13,P006,Lays Classic Chips,snacks,2,1.0
ORD-1831,U025,2026-05-13,P004,Nescafe Coffee 100g,beverage,1,5.0
ORD-1209,U007,2026-05-13,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-1831,U025,2026-05-13,P002,Whole Wheat Bread,pantry,1,2.0
ORD-4284,U098,2026-05-14,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-1097,U003,2026-05-14,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2538,U045,2026-05-14,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-1097,U003,2026-05-14,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2064,U031,2026-05-14,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-4284,U098,2026-05-14,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1297,U009,2026-05-14,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2064,U031,2026-05-14,P001,Amul Milk 1L,dairy,1,1.5
ORD-1297,U009,2026-05-14,P009,Apples 1kg,produce,2,3.0
ORD-1297,U009,2026-05-14,P002,Whole Wheat Bread,pantry,2,2.0
ORD-1932,U028,2026-05-14,P009,Apples 1kg,produce,1,3.0
ORD-2595,U047,2026-05-14,P005,Refined Sugar 1kg,pantry,2,1.2
ORD-1932,U028,2026-05-14,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1932,U028,2026-05-14,P007,Coca Cola 2L,beverage,1,2.5
ORD-4284,U098,2026-05-14,P009,Apples 1kg,produce,1,3.0
ORD-1876,U026,2026-05-14,P002,Whole Wheat Bread,pantry,1,2.0
ORD-2383,U041,2026-05-14,P007,Coca Cola 2L,beverage,2,2.5
ORD-3289,U066,2026-05-14,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2858,U054,2026-05-14,P002,Whole Wheat Bread,pantry,1,2.0
ORD-2538,U045,2026-05-14,P002,Whole Wheat Bread,pantry,1,2.0
ORD-2383,U041,2026-05-14,P002,Whole Wheat Bread,pantry,1,2.0
ORD-3289,U066,2026-05-14,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-1587,U017,2026-05-14,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1587,U017,2026-05-14,P001,Amul Milk 1L,dairy,1,1.5
ORD-1876,U026,2026-05-14,P009,Apples 1kg,produce,2,3.0
ORD-3289,U066,2026-05-14,P008,Quaker Oats 1kg,pantry,2,4.0
ORD-1876,U026,2026-05-14,P004,Nescafe Coffee 100g,beverage,1,5.0
ORD-2538,U045,2026-05-14,P009,Apples 1kg,produce,1,3.0
ORD-2595,U047,2026-05-14,P001,Amul Milk 1L,dairy,2,1.5
ORD-2858,U054,2026-05-14,P009,Apples 1kg,produce,1,3.0
ORD-3896,U085,2026-05-15,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-4046,U091,2026-05-15,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-3477,U072,2026-05-15,P010,Olive Oil 500ml,pantry,2,8.0
ORD-3896,U085,2026-05-15,P001,Amul Milk 1L,dairy,2,1.5
ORD-4046,U091,2026-05-15,P007,Coca Cola 2L,beverage,1,2.5
ORD-1653,U019,2026-05-15,P002,Whole Wheat Bread,pantry,1,2.0
ORD-3896,U085,2026-05-15,P009,Apples 1kg,produce,2,3.0
ORD-3477,U072,2026-05-15,P001,Amul Milk 1L,dairy,1,1.5
ORD-1653,U019,2026-05-15,P009,Apples 1kg,produce,2,3.0
ORD-2255,U036,2026-05-15,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-3021,U058,2026-05-15,P007,Coca Cola 2L,beverage,1,2.5
ORD-4174,U095,2026-05-15,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2493,U044,2026-05-15,P009,Apples 1kg,produce,1,3.0
ORD-3660,U077,2026-05-15,P001,Amul Milk 1L,dairy,2,1.5
ORD-3394,U070,2026-05-15,P007,Coca Cola 2L,beverage,2,2.5
ORD-3315,U067,2026-05-15,P007,Coca Cola 2L,beverage,1,2.5
ORD-3936,U087,2026-05-15,P007,Coca Cola 2L,beverage,2,2.5
ORD-1612,U018,2026-05-15,P007,Coca Cola 2L,beverage,2,2.5
ORD-3434,U071,2026-05-15,P009,Apples 1kg,produce,1,3.0
ORD-1612,U018,2026-05-15,P006,Lays Classic Chips,snacks,1,1.0
ORD-3315,U067,2026-05-15,P006,Lays Classic Chips,snacks,2,1.0
ORD-3434,U071,2026-05-15,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-1653,U019,2026-05-15,P001,Amul Milk 1L,dairy,1,1.5
ORD-2493,U044,2026-05-15,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-3434,U071,2026-05-15,P001,Amul Milk 1L,dairy,2,1.5
ORD-3660,U077,2026-05-15,P007,Coca Cola 2L,beverage,2,2.5
ORD-4243,U097,2026-05-15,P006,Lays Classic Chips,snacks,1,1.0
ORD-4334,U100,2026-05-15,P006,Lays Classic Chips,snacks,2,1.0
ORD-1698,U020,2026-05-15,P001,Amul Milk 1L,dairy,2,1.5
ORD-4147,U094,2026-05-15,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-3546,U074,2026-05-15,P006,Lays Classic Chips,snacks,2,1.0
ORD-1778,U023,2026-05-15,P006,Lays Classic Chips,snacks,2,1.0
ORD-3587,U075,2026-05-15,P002,Whole Wheat Bread,pantry,2,2.0
ORD-1167,U006,2026-05-15,P009,Apples 1kg,produce,2,3.0
ORD-1167,U006,2026-05-15,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-3191,U063,2026-05-15,P007,Coca Cola 2L,beverage,2,2.5
ORD-2255,U036,2026-05-15,P001,Amul Milk 1L,dairy,1,1.5
ORD-2255,U036,2026-05-15,P005,Refined Sugar 1kg,pantry,2,1.2
ORD-3587,U075,2026-05-15,P009,Apples 1kg,produce,2,3.0
ORD-1698,U020,2026-05-15,P006,Lays Classic Chips,snacks,1,1.0
ORD-2642,U048,2026-05-15,P002,Whole Wheat Bread,pantry,2,2.0
ORD-3587,U075,2026-05-15,P001,Amul Milk 1L,dairy,1,1.5
ORD-1698,U020,2026-05-15,P009,Apples 1kg,produce,1,3.0
ORD-2642,U048,2026-05-15,P001,Amul Milk 1L,dairy,2,1.5
ORD-4147,U094,2026-05-15,P008,Quaker Oats 1kg,pantry,2,4.0
ORD-2642,U048,2026-05-15,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-4310,U099,2026-05-15,P007,Coca Cola 2L,beverage,2,2.5
ORD-1038,U001,2026-05-15,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1038,U001,2026-05-15,P001,Amul Milk 1L,dairy,2,1.5
ORD-1038,U001,2026-05-15,P004,Nescafe Coffee 100g,beverage,1,5.0
ORD-1038,U001,2026-05-15,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-4310,U099,2026-05-15,P004,Nescafe Coffee 100g,beverage,2,5.0
ORD-3990,U089,2026-05-16,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-1976,U029,2026-05-16,P009,Apples 1kg,produce,1,3.0
ORD-1976,U029,2026-05-16,P004,Nescafe Coffee 100g,beverage,2,5.0
ORD-2314,U038,2026-05-16,P004,Nescafe Coffee 100g,beverage,1,5.0
ORD-2314,U038,2026-05-16,P006,Lays Classic Chips,snacks,1,1.0
ORD-2314,U038,2026-05-16,P009,Apples 1kg,produce,1,3.0
ORD-1540,U016,2026-05-16,P002,Whole Wheat Bread,pantry,2,2.0
ORD-1483,U014,2026-05-16,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2728,U051,2026-05-16,P006,Lays Classic Chips,snacks,2,1.0
ORD-1483,U014,2026-05-16,P009,Apples 1kg,produce,2,3.0
ORD-2812,U053,2026-05-16,P001,Amul Milk 1L,dairy,2,1.5
ORD-3683,U078,2026-05-16,P007,Coca Cola 2L,beverage,1,2.5
ORD-3990,U089,2026-05-16,P001,Amul Milk 1L,dairy,1,1.5
ORD-3990,U089,2026-05-16,P004,Nescafe Coffee 100g,beverage,2,5.0
ORD-2812,U053,2026-05-16,P009,Apples 1kg,produce,2,3.0
ORD-2812,U053,2026-05-16,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1397,U012,2026-05-16,P001,Amul Milk 1L,dairy,1,1.5
ORD-2452,U043,2026-05-16,P006,Lays Classic Chips,snacks,2,1.0
ORD-3061,U059,2026-05-16,P009,Apples 1kg,produce,2,3.0
ORD-3061,U059,2026-05-16,P001,Amul Milk 1L,dairy,1,1.5
ORD-3061,U059,2026-05-16,P005,Refined Sugar 1kg,pantry,2,1.2
ORD-2702,U050,2026-05-16,P001,Amul Milk 1L,dairy,1,1.5
ORD-3164,U062,2026-05-16,P009,Apples 1kg,produce,1,3.0
ORD-2702,U050,2026-05-16,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-2209,U035,2026-05-16,P008,Quaker Oats 1kg,pantry,1,4.0
ORD-2702,U050,2026-05-16,P002,Whole Wheat Bread,pantry,2,2.0
ORD-4090,U092,2026-05-16,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2702,U050,2026-05-16,P006,Lays Classic Chips,snacks,1,1.0
ORD-1540,U016,2026-05-16,P001,Amul Milk 1L,dairy,1,1.5
ORD-2209,U035,2026-05-16,P009,Apples 1kg,produce,2,3.0
ORD-4090,U092,2026-05-16,P002,Whole Wheat Bread,pantry,1,2.0
ORD-2728,U051,2026-05-16,P007,Coca Cola 2L,beverage,2,2.5
ORD-1397,U012,2026-05-16,P002,Whole Wheat Bread,pantry,2,2.0
ORD-1397,U012,2026-05-16,P009,Apples 1kg,produce,2,3.0
ORD-3061,U059,2026-05-16,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-2767,U052,2026-05-16,P009,Apples 1kg,produce,2,3.0
ORD-2767,U052,2026-05-16,P002,Whole Wheat Bread,pantry,1,2.0
ORD-4090,U092,2026-05-16,P001,Amul Milk 1L,dairy,2,1.5
ORD-2902,U055,2026-05-16,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-2902,U055,2026-05-16,P002,Whole Wheat Bread,pantry,1,2.0
ORD-2767,U052,2026-05-16,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2539,U045,2026-05-17,P009,Apples 1kg,produce,2,3.0
ORD-2427,U042,2026-05-17,P009,Apples 1kg,produce,1,3.0
ORD-3206,U064,2026-05-17,P004,Nescafe Coffee 100g,beverage,1,5.0
ORD-1832,U025,2026-05-17,P001,Amul Milk 1L,dairy,1,1.5
ORD-3206,U064,2026-05-17,P010,Olive Oil 500ml,pantry,1,8.0
ORD-3814,U081,2026-05-17,P005,Refined Sugar 1kg,pantry,2,1.2
ORD-3814,U081,2026-05-17,P009,Apples 1kg,produce,1,3.0
ORD-3814,U081,2026-05-17,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1128,U005,2026-05-17,P008,Quaker Oats 1kg,pantry,2,4.0
ORD-1128,U005,2026-05-17,P010,Olive Oil 500ml,pantry,1,8.0
ORD-1501,U015,2026-05-17,P004,Nescafe Coffee 100g,beverage,2,5.0
ORD-1501,U015,2026-05-17,P008,Quaker Oats 1kg,pantry,1,4.0
ORD-3769,U080,2026-05-17,P001,Amul Milk 1L,dairy,1,1.5
ORD-3769,U080,2026-05-17,P009,Apples 1kg,produce,2,3.0
ORD-3769,U080,2026-05-17,P002,Whole Wheat Bread,pantry,1,2.0
ORD-3245,U065,2026-05-17,P009,Apples 1kg,produce,2,3.0
ORD-1832,U025,2026-05-17,P009,Apples 1kg,produce,2,3.0
ORD-3245,U065,2026-05-17,P001,Amul Milk 1L,dairy,1,1.5
ORD-1298,U009,2026-05-17,P009,Apples 1kg,produce,2,3.0
ORD-1298,U009,2026-05-17,P002,Whole Wheat Bread,pantry,2,2.0
ORD-3356,U068,2026-05-17,P002,Whole Wheat Bread,pantry,2,2.0
ORD-3356,U068,2026-05-17,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-3356,U068,2026-05-17,P001,Amul Milk 1L,dairy,2,1.5
ORD-3356,U068,2026-05-17,P006,Lays Classic Chips,snacks,2,1.0
ORD-1128,U005,2026-05-17,P005,Refined Sugar 1kg,pantry,1,1.2
ORD-1210,U007,2026-05-17,P001,Amul Milk 1L,dairy,1,1.5
ORD-1210,U007,2026-05-17,P002,Whole Wheat Bread,pantry,1,2.0
ORD-3119,U061,2026-05-17,P001,Amul Milk 1L,dairy,2,1.5
ORD-3119,U061,2026-05-17,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-3119,U061,2026-05-17,P009,Apples 1kg,produce,2,3.0
ORD-3245,U065,2026-05-17,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-3633,U076,2026-05-17,P010,Olive Oil 500ml,pantry,2,8.0
ORD-3724,U079,2026-05-17,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-4285,U098,2026-05-17,P001,Amul Milk 1L,dairy,1,1.5
ORD-3951,U088,2026-05-17,P008,Quaker Oats 1kg,pantry,2,4.0
ORD-3951,U088,2026-05-17,P005,Refined Sugar 1kg,pantry,1,1.2
ORD-2539,U045,2026-05-17,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2333,U039,2026-05-17,P005,Refined Sugar 1kg,pantry,2,1.2
ORD-3522,U073,2026-05-17,P009,Apples 1kg,produce,2,3.0
ORD-3522,U073,2026-05-17,P002,Whole Wheat Bread,pantry,2,2.0
ORD-3522,U073,2026-05-17,P001,Amul Milk 1L,dairy,2,1.5
ORD-1441,U013,2026-05-17,P009,Apples 1kg,produce,1,3.0
ORD-1098,U003,2026-05-17,P009,Apples 1kg,produce,2,3.0
ORD-1441,U013,2026-05-17,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2384,U041,2026-05-17,P004,Nescafe Coffee 100g,beverage,2,5.0
ORD-2384,U041,2026-05-17,P009,Apples 1kg,produce,1,3.0
ORD-2384,U041,2026-05-17,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-1253,U008,2026-05-17,P001,Amul Milk 1L,dairy,2,1.5
ORD-1253,U008,2026-05-17,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1253,U008,2026-05-17,P004,Nescafe Coffee 100g,beverage,1,5.0
ORD-3633,U076,2026-05-17,P005,Refined Sugar 1kg,pantry,2,1.2
ORD-3633,U076,2026-05-17,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2859,U054,2026-05-17,P009,Apples 1kg,produce,1,3.0
ORD-1098,U003,2026-05-17,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-2333,U039,2026-05-17,P004,Nescafe Coffee 100g,beverage,1,5.0
ORD-4285,U098,2026-05-17,P010,Olive Oil 500ml,pantry,2,8.0
ORD-4216,U096,2026-05-17,P002,Whole Wheat Bread,pantry,2,2.0
ORD-4216,U096,2026-05-17,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-4216,U096,2026-05-17,P001,Amul Milk 1L,dairy,2,1.5
ORD-2427,U042,2026-05-17,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-3724,U079,2026-05-17,P002,Whole Wheat Bread,pantry,1,2.0
ORD-4285,U098,2026-05-17,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2166,U034,2026-05-18,P001,Amul Milk 1L,dairy,1,1.5
ORD-2274,U037,2026-05-18,P005,Refined Sugar 1kg,pantry,1,1.2
ORD-3435,U071,2026-05-18,P005,Refined Sugar 1kg,pantry,1,1.2
ORD-3435,U071,2026-05-18,P009,Apples 1kg,produce,2,3.0
ORD-2643,U048,2026-05-18,P009,Apples 1kg,produce,1,3.0
ORD-2643,U048,2026-05-18,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2643,U048,2026-05-18,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-3435,U071,2026-05-18,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-2274,U037,2026-05-18,P004,Nescafe Coffee 100g,beverage,2,5.0
ORD-2166,U034,2026-05-18,P009,Apples 1kg,produce,1,3.0
ORD-2065,U031,2026-05-18,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2065,U031,2026-05-18,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-1039,U001,2026-05-18,P001,Amul Milk 1L,dairy,2,1.5
ORD-2274,U037,2026-05-18,P008,Quaker Oats 1kg,pantry,1,4.0
ORD-2122,U033,2026-05-18,P002,Whole Wheat Bread,pantry,1,2.0
